"SEQ"	"WH"	"DEVID"	"SYSFLG1"	"SYSFLG2"	"SYSFLG3"	"SYSFLG4"	"LOGINID"	"TRDATE"	"TRTYPE"	"OPESEQ"	"RESULT"	"RSNCODE"	"TRUCKNO"	"CUSTNO"	"SHIPPN"	"SHIPQTY"	"TAGTYPE"	"PN"	"CUSTPN"	"QTY"	"TAGSEQ"	"SCANDATE"	"SCANTIME"	"REGISTERED_AT"	"REGISTERED_COMPNAME"	"REGISTERED_COMPCODE"	"SHIPNO"	"CHECKTYPE"	"FILENAME"
6941	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0047"	"0"	"3000"	"0100964"	"11000101"	"               "		"UR"	"HA197920-50200M"	"1450A209                 "	8	"629"	09-JAN-25	"225545"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6942	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0048"	"0"	"2000"	"0100964"	"11000101"	"               "		"11"	"HA197920-50200M"	"1450A209                 "	8	"0090234"	09-JAN-25	"225546"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6943	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0049"	"0"	"3000"	"0100964"	"11000101"	"               "		"UR"	"HA197920-50200M"	"1450A209                 "	8	"633"	09-JAN-25	"225547"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6944	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0050"	"0"	"2000"	"0100964"	"11000101"	"               "		"11"	"HA197920-50200M"	"1450A209                 "	8	"0090083"	09-JAN-25	"225548"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6945	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0051"	"0"	"3000"	"0100964"	"11000101"	"               "		"UR"	"HA197920-50200M"	"1450A209                 "	8	"637"	09-JAN-25	"225550"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6946	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	3	"0052"	"0"	"0000"	"0100964"	"11000101"	"               "		"  "	"               "	"                         "		""	09-JAN-25	"225553"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6947	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0001"	"0"	"1000"	"0100965"	"11000101"	"229700-60800M  "	160	"  "	"               "	"                         "		""	09-JAN-25	"225607"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6948	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0002"	"0"	"2000"	"0100965"	"11000101"	"               "		"11"	"229700-60800M  "	"1028A125                 "	40	"0090021"	09-JAN-25	"225642"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6949	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0003"	"0"	"3000"	"0100965"	"11000101"	"               "		"UR"	"229700-60800M  "	"1028A125                 "	40	"266"	09-JAN-25	"225643"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6950	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0004"	"0"	"2000"	"0100965"	"11000101"	"               "		"11"	"229700-60800M  "	"1028A125                 "	40	"0090026"	09-JAN-25	"225644"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6951	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0005"	"0"	"3000"	"0100965"	"11000101"	"               "		"UR"	"229700-60800M  "	"1028A125                 "	40	"267"	09-JAN-25	"225645"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6952	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0006"	"0"	"2000"	"0100965"	"11000101"	"               "		"11"	"229700-60800M  "	"1028A125                 "	40	"0090031"	09-JAN-25	"225705"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6953	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0007"	"0"	"3000"	"0100965"	"11000101"	"               "		"UR"	"229700-60800M  "	"1028A125                 "	40	"268"	09-JAN-25	"225706"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6954	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0008"	"0"	"2000"	"0100965"	"11000101"	"               "		"11"	"229700-60800M  "	"1028A125                 "	40	"0090047"	09-JAN-25	"225707"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6955	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0009"	"0"	"3000"	"0100965"	"11000101"	"               "		"UR"	"229700-60800M  "	"1028A125                 "	40	"269"	09-JAN-25	"225708"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
6956	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	3	"0010"	"0"	"0000"	"0100965"	"11000101"	"               "		"  "	"               "	"                         "		""	09-JAN-25	"225715"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
7396	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0163"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120639"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7397	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0164"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070009"	10-JAN-25	"120640"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7378	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0145"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120614"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7379	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0146"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070032"	10-JAN-25	"120616"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7380	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0147"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120617"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7381	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0148"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070270"	10-JAN-25	"120618"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7398	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0165"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120641"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7399	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0166"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070029"	10-JAN-25	"120645"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7382	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0149"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120619"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7383	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0150"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070008"	10-JAN-25	"120621"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7384	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0151"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120622"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7385	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0152"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070205"	10-JAN-25	"120624"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7400	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0167"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120646"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7401	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0168"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070226"	10-JAN-25	"120648"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7386	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0153"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120625"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7387	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0154"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070198"	10-JAN-25	"120626"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7388	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0155"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120627"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7389	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0156"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070140"	10-JAN-25	"120629"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7402	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0169"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120649"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7403	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0170"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070211"	10-JAN-25	"120652"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7390	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0157"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120629"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7391	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0158"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070012"	10-JAN-25	"120631"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7392	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0159"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120632"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7393	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0160"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070028"	10-JAN-25	"120634"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7404	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0171"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120653"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7405	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0172"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070036"	10-JAN-25	"120655"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7394	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0161"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120636"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7395	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0162"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070271"	10-JAN-25	"120638"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7406	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0173"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120657"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7407	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0174"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070250"	10-JAN-25	"120703"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7408	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0175"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120705"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7409	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0176"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070240"	10-JAN-25	"120711"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7410	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0177"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120712"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7411	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0178"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070057"	10-JAN-25	"120715"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7412	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0179"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120716"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7413	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0180"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070025"	10-JAN-25	"120720"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7414	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0181"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	10-JAN-25	"120721"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7415	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0182"	"0"	"2000"	"0131026"	"10005901"	"               "		"11"	"AE160800-11810T"	"JJ301-002810             "	4	"0070145"	10-JAN-25	"135159"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
7416	"01"	"K4"	" "	" "	" "	" "	"2"	09-JAN-25	1	"0183"	"0"	"3000"	"0131026"	"10005901"	"               "		"CS"	"               "	"JJ301-002810             "		""	10-JAN-25	"135201"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250110.CSV"
9219	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0278"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37310T"	"85710-0K190-00           "	10	"0070098"	10-JAN-25	"000050"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9220	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0279"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37310T"	"85710-0K190-00           "	10	"472"	10-JAN-25	"000050"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9221	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0280"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37310T"	"85710-0K190-00           "	10	"0070149"	10-JAN-25	"000053"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9253	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0312"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-65400T"	"85710-0K220-00           "	10	"0070225"	10-JAN-25	"000149"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9222	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0281"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37310T"	"85710-0K190-00           "	10	"477"	10-JAN-25	"000054"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9254	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0313"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-65400T"	"85710-0K220-00           "	10	"181"	10-JAN-25	"000152"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9223	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0282"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37410T"	"85720-0K190-00           "	10	"0070075"	10-JAN-25	"000057"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9224	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0283"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37410T"	"85720-0K190-00           "	10	"086"	10-JAN-25	"000058"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9225	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0284"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37410T"	"85720-0K190-00           "	10	"0070067"	10-JAN-25	"000100"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9255	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0314"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE262100-78100T"	"85720-0D570-00           "	10	"0070244"	10-JAN-25	"000157"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9226	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0285"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37410T"	"85720-0K190-00           "	10	"089"	10-JAN-25	"000100"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9256	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0315"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE262100-78100T"	"85720-0D570-00           "	10	"485"	10-JAN-25	"000158"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9227	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0286"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37410T"	"85720-0K190-00           "	10	"0070109"	10-JAN-25	"000102"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9228	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0287"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37410T"	"85720-0K190-00           "	10	"088"	10-JAN-25	"000104"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9229	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0288"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37410T"	"85720-0K190-00           "	10	"0070118"	10-JAN-25	"000106"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9230	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0289"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37410T"	"85720-0K190-00           "	10	"090"	10-JAN-25	"000107"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9231	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0290"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37410T"	"85720-0K190-00           "	10	"0070139"	10-JAN-25	"000110"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9232	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0291"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37410T"	"85720-0K190-00           "	10	"092"	10-JAN-25	"000111"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9233	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0292"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37410T"	"85720-0K190-00           "	10	"0070070"	10-JAN-25	"000112"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9234	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0293"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37410T"	"85720-0K190-00           "	10	"091"	10-JAN-25	"000114"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9235	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0294"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37410T"	"85720-0K190-00           "	10	"0070115"	10-JAN-25	"000115"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9236	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0295"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37410T"	"85720-0K190-00           "	10	"093"	10-JAN-25	"000116"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9237	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0296"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-37410T"	"85720-0K190-00           "	10	"0070107"	10-JAN-25	"000118"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9238	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0297"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-37410T"	"85720-0K190-00           "	10	"087"	10-JAN-25	"000119"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9239	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0298"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE262100-78100T"	"85720-0D570-00           "	10	"0070237"	10-JAN-25	"000124"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9240	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0299"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE262100-78100T"	"85720-0D570-00           "	10	"487"	10-JAN-25	"000125"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9241	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0300"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE262100-78100T"	"85720-0D570-00           "	10	"0070321"	10-JAN-25	"000126"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9242	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0301"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE262100-78100T"	"85720-0D570-00           "	10	"490"	10-JAN-25	"000127"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9243	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0302"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE262100-78100T"	"85720-0D570-00           "	10	"0070238"	10-JAN-25	"000130"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9244	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0303"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE262100-78100T"	"85720-0D570-00           "	10	"489"	10-JAN-25	"000131"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9245	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0304"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE262100-78100T"	"85720-0D570-00           "	10	"0070184"	10-JAN-25	"000133"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9246	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0305"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE262100-78100T"	"85720-0D570-00           "	10	"492"	10-JAN-25	"000134"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9247	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0306"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-65400T"	"85710-0K220-00           "	10	"0070165"	10-JAN-25	"000140"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9248	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0307"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-65400T"	"85710-0K220-00           "	10	"191"	10-JAN-25	"000141"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9249	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0308"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-65400T"	"85710-0K220-00           "	10	"0070217"	10-JAN-25	"000142"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9250	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0309"	"0"	"3000"	"0101151"	"10005500"	"               "		"UR"	"AE062020-65400T"	"85710-0K220-00           "	10	"188"	10-JAN-25	"000143"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
9251	"48"	"08"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0310"	"0"	"2000"	"0101151"	"10005500"	"               "		"11"	"AE062020-65400T"	"85710-0K220-00           "	10	"0070175"	10-JAN-25	"000145"	25-APR-25	"DSTH"	"40040"	"01"	"1"	"20250110.CSV"
